current,torque
2.071869603321774989e+01,1.621317778484304384e+01
2.676218248133702104e+01,1.822389813819145132e+01
2.274903112004526307e+01,1.703694218411472505e+01
1.167847446220284979e+01,1.085996465302139669e+01
1.771216702089557060e+01,1.471386226171226319e+01
2.509692921840788316e+01,1.773214396878659116e+01
4.378483437654871580e+00,6.571037150407480709e+00
1.323852210576644417e+01,1.197010875724232015e+01
7.456233449887772480e-02,1.639687741264329313e-01
2.700633369028529529e+01,1.846543546517445833e+01
1.091284935787824395e+01,8.859874493315865962e+00
1.075255957494770698e+01,1.004050024381913708e+01
2.032199284572638120e+01,1.608139413592493838e+01
5.451160737424409319e+00,5.707257874491360461e+00
1.167319728569871096e+00,1.349365887898538174e+00
5.404734340281187599e+00,5.531399864795607080e+00
2.779153206595645997e+01,1.855447245844859339e+01
2.834114194236535056e+01,1.870842028485813202e+01
2.763019055877986574e+01,1.851456424555853530e+01
6.636529527548135299e+00,6.707058065239688283e+00
2.914583267677279466e+01,1.892604680183931976e+01
1.253889839983638232e+01,1.132318548509824652e+01
1.690695711497998133e+01,1.429443611010980142e+01
6.888273907825857911e+00,6.810246312811462310e+00
9.771324490216077407e+00,1.062875122102698278e+01
2.471611445422167819e+01,1.773318525875123086e+01
2.741284817384734041e+01,1.851581098969445804e+01
1.939974260797227856e+01,1.568630319879563650e+01
3.301769768378548520e+00,3.626253992482198374e+00
4.838852496205451104e+00,5.243529951348998353e+00
1.914050214977536513e+01,1.542184704960778596e+01
2.208686700388656732e+01,1.669679503786063890e+01
1.852882166068610115e+00,1.250784687009920626e+00
1.668005855638640123e+00,1.840671554515674879e+00
8.077613703710307291e+00,9.062648670174281662e+00
2.437002982273233087e+01,1.751038877260650750e+01
3.723473547325428790e-01,2.593912105430541959e-01
2.462753557803891979e+01,1.666888467385309980e+01
2.309583798044928749e+00,2.503519288859696434e+00
2.035544304569072338e+01,1.507511614979697789e+01
7.304204103244916979e+00,7.399930244629009835e+00
4.297042942690003642e+00,4.569505971761928187e+00
3.587888186203089802e+00,3.838467366239186607e+00
7.398637581042476263e+00,7.291970774360345686e+00
2.482414053419253364e+01,1.779854558877910620e+01
2.000214380394436731e+01,1.593580808831725548e+01
8.663305753111584906e+00,8.481547793771179400e+00
1.654429322389119150e+01,1.399538251835279468e+01
2.041588414595085510e+01,1.619445321230681856e+01
5.397453714492158383e+00,5.474651085589651522e+00
4.355030848777632357e+00,4.639150662940850545e+00
7.937898601870788440e+00,7.830943991058300746e+00
1.605961022378184566e+01,1.368383675377660325e+01
1.389543633317406979e+01,1.236878360125377618e+01
1.128474437029115940e+01,1.045716845993274546e+01
1.071256787601411187e+00,1.290518529748281074e+00
1.940291729098467810e+00,2.387559288431423177e+00
6.648625861563262518e+00,6.663498527350689038e+00
1.901984463587014318e+01,1.531273076747530659e+01
1.572816705638810220e+01,1.363291088724971090e+01
2.184669443549747925e+01,1.666082977772931528e+01
2.224566419294501785e+01,1.690824417152884962e+01
1.514788885412236574e+01,1.338944970236505760e+01
1.462674958354689814e+01,1.280675807282244172e+01
1.644617129476670669e+01,1.301447253758499123e+01
2.659724350589929998e+01,1.841290169389159459e+01
9.284246115528457466e+00,8.668176828229269049e+00
2.177455677087153063e+01,1.663140852938854408e+01
1.112403983462624169e+01,1.054029071924522221e+01
2.263777735995289309e+00,2.620410913200871050e+00
8.728040432671582138e+00,8.562602879893537633e+00
1.643866573391778729e+01,1.464846909223969007e+01
2.709471359705478832e+01,1.852221516223529107e+01
8.705599334527358124e+00,8.627554049808995984e+00
1.852700387127253379e+01,1.512978600909375615e+01
1.297349797728150733e+01,1.161285472790610207e+01
7.201364533101873633e+00,6.777921369129526141e+00
5.220265039933448037e+00,6.623713049032132538e+00
1.799259912645025494e+01,1.469434966781328811e+01
1.070719957452394766e+01,9.345601955714869291e+00
8.889016420758007797e+00,8.701841809416439588e+00
4.824961141122885877e+00,5.167826412956414650e+00
1.463476436033861106e+01,1.279982383865528917e+01
6.499829508558492286e+00,6.495198651759751307e+00
1.735200628794007116e+01,1.440104256940413663e+01
2.038800904769832201e+01,1.374835339865735939e+01
2.458418581788063051e+01,1.777481796592505958e+01
9.619017817123176606e-01,1.159411539426600246e+00
2.265800958990028846e+01,1.705329531772754237e+01
2.203118558593440923e+01,1.678179745120061739e+01
2.970127488116354542e+01,1.903971426145100310e+01
2.117345481929987727e+01,1.622753780396722334e+01
2.708385392334553998e+01,1.836317348722117515e+01
1.874756515747731811e+01,1.514869976321320699e+01
2.494649846817486605e+01,1.786807634503012920e+01
2.230975494712021501e+01,1.673293406906877578e+01
6.111893314785486808e+00,7.836996725822016785e+00
4.979309142962017098e+00,5.546478580210313147e+00
1.009210491470632043e+01,9.625530822836473988e+00
8.869168217530720710e+00,8.748559104679943133e+00
3.148710151056509865e+00,3.488627512749111315e+00
8.194146074399892399e+00,8.030283129820409371e+00
5.119647334744380274e+00,5.389524969060199844e+00
1.816668682261851631e+00,2.341988946305162855e+00
3.939766135188336182e+00,4.172872403307484213e+00
1.251863183936466228e+01,1.135368335761665470e+01
6.277437126209500562e+00,6.428488401597728163e+00
1.734188579344186465e+01,1.458680000374645758e+01
1.995477891144845017e+01,1.603792937278840469e+01
1.941509737150523662e+01,1.543873749968299691e+01
2.433090033002554620e+01,1.758743926979841632e+01
1.678240373490498172e+01,1.409467159033911443e+01
2.594961006117689095e+01,1.787927169116364823e+01
2.419303686388074937e+01,1.757649189982391036e+01
1.932794231011345687e+01,1.559691139549984307e+01
2.936131338285354886e+01,1.900674523156228801e+01
1.058906839788190801e+01,9.981607264222173370e+00
1.670158755848493826e+01,1.417236917022052189e+01
8.646635275262415377e+00,6.652775683516981786e+00
5.789256716522178436e+00,6.981892068112708571e+00
7.887434868973349111e+00,7.885174172125943848e+00
2.958423316066719977e+01,1.894272026507141149e+01
2.066248932545579109e+01,1.572733251969438939e+01
1.561135974354720801e+01,1.360064272103767813e+01
5.721089759816059050e+00,6.205727889301616784e+00
9.879781153049895792e+00,9.639683012939451956e+00
1.734670804012099055e+01,1.445438376421247817e+01
1.342824307755261870e+01,1.200026161460559671e+01
2.245362410847186396e+01,1.719721055118187181e+01
3.265762844662198905e+00,3.451171667314011593e+00
5.744916223062549676e+00,5.898745487380868902e+00
1.683683413681429641e+01,1.207449766189130358e+01
2.821222840277975408e+01,1.849246569883876745e+01
1.099073925609522462e+01,8.679780923074565280e+00
1.224903295354820720e+01,1.125590996311390590e+01
2.348454411277231912e+01,1.750532167547977380e+01
2.227930594176281431e+01,1.666211259512861531e+01
2.409914256325107118e+01,1.738979736874685145e+01
8.278885747798470973e+00,7.993493747425357121e+00
1.522234194154338249e+00,1.643312130301614493e+00
6.990473521469331430e+00,6.852749758391524892e+00
2.198137922967461577e+00,3.004012067318384549e+00
2.624202722109178865e+01,1.715733612747849435e+01
1.034454688094538177e+01,9.799689566040438393e+00
1.534721210843056483e+01,1.531837962150233956e+01
1.161541324796898067e+01,1.078547295051482990e+01
3.913587853275056538e+00,4.104001518502752965e+00
1.608970385228379740e+01,1.356902404370250537e+01
3.153660640764083034e+00,3.513913225515389538e+00
1.684817876276799353e+01,1.423140144576275112e+01
2.067094808006424600e+01,1.598047383826123991e+01
1.744417872226581423e+01,1.448690445604608534e+01
1.170235013343695485e+01,1.092636693519804858e+01
1.354743680740152634e+01,1.197390926084277751e+01
2.800961797667286035e+01,1.870635854660158159e+01
1.495820550453786524e+01,1.310274548329154776e+01
3.870656095912981876e+00,4.170839548836728916e+00
2.860308692237535055e+01,1.872137672319698964e+01
2.076201225176100351e+01,1.616041249424650061e+01
7.359972509081713632e-01,9.377771113348798426e-01
2.696016443505567040e+01,1.797696597012586039e+01
5.266387410628467158e+00,6.090655089102793518e+00
7.376714744291682280e+00,7.178063465486060224e+00
2.382656941319151045e+01,1.737666564645278200e+01
8.901080400659422409e+00,9.691832638693327340e+00
1.395179013183179251e+01,1.263710656468972537e+01
1.749767500550309407e+01,1.464327172800657806e+01
1.935698694290275412e+01,1.573035127484147289e+01
1.680549003469219826e+01,1.414408769003267174e+01
1.887090965691735178e+01,1.746383128989406330e+01
2.798140176817658187e+01,1.875075692121524185e+01
5.841305672630769941e+00,7.075276975631980214e+00
2.066668311135978442e+01,1.755082504958716783e+01
1.346347569881929118e+01,1.202993704398676300e+01
1.965897095534757000e+01,1.555916020460024107e+01
2.206455637473303710e+01,1.674779090254541458e+01
8.623778876474826660e+00,8.329692752986307624e+00
2.621698504604622215e+01,1.821271555590524827e+01
2.401510817299710254e+01,1.731513959613263509e+01
2.056980334855810000e+00,2.094344058996595592e+00
1.100904161112186763e+01,8.188579757608012599e+00
2.690405235911125459e+01,1.924284305879579904e+01
1.236684900022900635e+01,1.147353322656492480e+01
2.788420606190562268e+01,1.857720293115378496e+01
2.194857220631710959e+01,1.676118096787738665e+01
2.101647960660196190e+01,1.646784495893153988e+01
1.438113931001158186e+01,1.255411023559626749e+01
1.633774307872850429e+01,1.370253219742104811e+01
4.147435461213207830e+00,4.309497599664178225e+00
2.593616875610967654e+01,1.799273751956098977e+01
1.516675399286972237e+01,1.413704594423429484e+01
2.163829144923913006e+01,1.647204030992358881e+01
1.867183544335541256e+01,1.697934783676734583e+01
8.129968366089569187e+00,7.901961949433325749e+00
1.833901248117004812e+01,1.508215852116927280e+01
2.541887991603596220e+01,1.807034820268339104e+01
4.620423299559228703e+00,7.971405138600508700e+00
4.040438974452039922e+00,4.386073769555373758e+00
1.312496562761984364e+01,1.198362503377402177e+01
1.325207719008201224e+01,1.184121953404685179e+01
2.309337909709594783e+01,1.736695953646885826e+01
1.895983494398689473e+01,1.535302727781889232e+01
1.458152233381831664e+01,1.274502353087012274e+01
4.185845760379406144e+00,4.434261840547466527e+00
2.710271632307436107e+01,1.842064770943369112e+01
2.480827651417934021e+01,1.776491108972018651e+01
2.086770863990676617e+01,1.616521215514073972e+01
1.205588926563034491e+01,1.091654996601504912e+01
7.499968040263419233e+00,7.229144434596699753e+00
1.083621226607682786e+00,1.186863844399397516e+00
2.948352184867058412e+01,1.866906495020932155e+01
1.399839144504836597e+01,1.242152964554123251e+01
8.294985262459157127e+00,1.042595826488972577e+01
2.414205708757213387e+01,1.738455902184549018e+01
1.290954521159174817e+01,1.170702649290960728e+01
9.133244410915770217e+00,8.702650155523039999e+00
1.529561246481440939e+01,1.430906541150833000e+01
2.913632887668425298e+01,1.882751281673106547e+01
2.647293681931808251e+01,1.783742622649725007e+01
2.063422830016697773e+01,1.458246699217478870e+01
8.649961412265701810e+00,8.525242778092845697e+00
1.189701015253976379e+01,1.095261436955559908e+01
2.525449304403401740e+01,1.792157067088096412e+01
9.184144414794214839e+00,8.910114632990188355e+00
2.430119666699728143e+01,1.603326645474301770e+01
2.946964857071847632e+00,3.159461024892772141e+00
1.713886592627312311e+01,1.427964404852172109e+01
1.278778162639182803e+01,1.215051065133078367e+01
2.754295681152535025e+01,1.839513233057906660e+01
2.705060545295421548e+01,1.833536736698616920e+01
2.417261528558469763e+00,2.723419641483422193e+00
5.431844012455913528e+00,4.378067404845948474e+00
2.025510270801523305e+01,1.585002039855703515e+01
2.905719862048173674e+00,3.073791377184426299e+00
2.929635024191694015e+01,1.876186033814073539e+01
2.497318365609736901e+01,1.692641267411295658e+01
2.432078447976673274e+01,1.784874452848235293e+01
2.458831570916224507e+01,1.756782405077661835e+01
2.042772310351804066e+01,1.600265937914143777e+01
2.097137149880876805e+01,1.666751506148742124e+01
2.407778526931092955e+01,1.731594864989946103e+01
9.769065277398260250e+00,9.368813362582342208e+00
2.485909603467872930e-01,5.394155054945596328e-01
2.707423545089722161e+00,2.921519065548371596e+00
1.146877315194863201e+01,1.213001879002670691e+01
1.302701070276297024e+01,9.840032628243932322e+00
2.307267572000996125e+01,1.718289974533001541e+01
3.949488668899280519e+00,4.473597003552838736e+00
2.947414131553032490e+01,1.898498492782825764e+01
2.378859810504051708e+01,1.743204914286923568e+01
1.804822851380101412e+01,1.485732312057630189e+01
2.434015220577123984e+01,1.759803267813780181e+01
1.222849191533973112e+01,1.350907101743549354e+01
3.063029251946314258e-01,1.430140284842738307e-01
1.640077414582768967e+01,1.388487454305614754e+01
5.993316701754228149e+00,6.211523094616780760e+00
5.074382640286470014e+00,5.180420607247894438e+00
1.058762097663726820e+01,1.006142979316103414e+01
2.301149472794521245e+01,1.707302629742079958e+01
2.714071618270126507e+01,1.851192867500500228e+01
1.137794005224508886e+01,1.068405928683744222e+01
2.820692231386278692e+01,1.809756369592123448e+01
1.190947735727771750e+01,1.096893579129530494e+01
1.323075357789914719e+01,1.181420423098985850e+01
2.203570518355411956e+00,2.465998902908054013e+00
2.258812986625333608e+01,1.703931431529955987e+01
2.407855472909880135e+01,1.800981426586748313e+01
3.765875826198550325e+00,4.096898806773755730e+00
1.908234533233608587e+01,1.520186988614981871e+01
2.875998196590782641e+01,1.886685428750719851e+01
1.442697629492572631e+01,1.267203301175491426e+01
1.718570359957548987e+01,1.446396463017571676e+01
1.328261503372885777e+01,1.203531070694280736e+01
1.421060638101483420e+00,1.715527839993594705e+00
2.362572787825239828e+01,1.733425079222059395e+01
2.100075808192725546e+01,1.618997338627861637e+01
4.613061456702764573e+00,4.858369512413121427e+00
2.334603441664441803e+01,1.716398393082906892e+01
1.513989377349872001e+01,1.322542225831952223e+01
9.154681173209655576e-01,1.065606282937687777e+00
1.752064227901452398e+01,1.459128882648780490e+01
2.424971224153118854e+01,1.537066749362638340e+01
2.483989097813164193e+01,1.763012932100496144e+01
1.796157224533886065e+01,1.489925602232064605e+01
2.225210508289113776e+01,1.824336696366496113e+01
3.814858191572128909e+00,4.038867879836527841e+00
1.405977418836038062e+01,1.256401489607975286e+01
2.323930795737706667e+00,2.652352610398001076e+00
1.738737981694560020e+01,1.460482107443257327e+01
1.118998759797591624e+01,9.273551957122549538e+00
1.643898281974265174e+01,1.410573110416058284e+01
2.800250267674560334e+01,1.855790421408510227e+01
2.060380374731148656e+00,2.211222899075792281e+00
2.583840339686231147e+01,1.794216916626400149e+01
8.297372382812937985e+00,8.135676554975349362e+00
4.230897360984390509e+00,4.294643136992540633e+00
2.655723142546064608e+01,1.955508204845076747e+01
2.535068246147979565e+01,1.585522240641882341e+01
5.347506553467512802e+00,5.615460121845190500e+00
1.800984046540290962e+01,1.478671470303535429e+01
1.793880427195919935e+01,1.574642184474683049e+01
2.904057809507221322e+01,1.891558193462572746e+01
2.905228970830411228e+01,1.890678019979563729e+01
2.704156354344377178e+00,2.577764397962427623e+00
7.544354826602265085e+00,7.625228577811566488e+00
2.673003688207558071e+00,2.886439858204707942e+00
3.859900620110479963e+00,4.240753741818849676e+00
1.762894858894412664e+01,1.467517144151499764e+01
1.428795643960572370e+01,1.263748823682954914e+01
3.531614381005817371e+00,3.866466855649758116e+00
3.741660000920523643e+00,5.426676948234419484e+00
2.844390622483664188e+01,1.865474330943794001e+01
7.067049660288971857e+00,7.271687771061085215e+00
1.996559434831243252e+01,1.572582399881715709e+01
8.673668286510578085e+00,8.517474370912344384e+00
8.562697608373840197e+00,8.530569152043865344e+00
2.473985037542540510e+01,1.769667134913826700e+01
2.339574828775804249e+01,1.725787073079469991e+01
1.022224923311237532e+01,9.558076125751284735e+00
9.952266506687731606e+00,9.469600627534093817e+00
3.007884449323448006e+00,9.992541400762404713e-01
2.384000623808054797e+01,1.679901490167637235e+01
1.751999133265132969e+01,1.521768919478185822e+01
6.001514500147301590e+00,6.050303833635517492e+00
2.990158424481365529e+01,1.665051262657535602e+01
1.864755368441277028e+01,1.518008153984241737e+01
1.045221049685233083e+01,9.797772608092138569e+00
1.783629776660154675e+01,1.471816348821131193e+01
2.052327370278768370e+01,1.688725290388590139e+01
4.659847781751480511e-01,5.569129272719934853e-01
1.238370534908813525e+01,1.142445746536572138e+01
2.440875790087677899e+01,1.774838273113434894e+01
1.787316442726197607e+01,1.387349730696328720e+01
6.655619597922268760e+00,7.805150419700016329e+00
1.153742377692597287e+01,1.155579860670392023e+01
1.165307059136157442e+01,1.074521249041233339e+01
1.611050404979587469e+01,1.380498227389279720e+01
2.118290215477361826e+01,1.836569097530846406e+01
2.665814890108418922e+01,2.055863154645901858e+01
7.111173738132010591e+00,7.079910273687860744e+00
2.697816138686511067e+01,1.816145129042865491e+01
2.598489552933552460e+01,1.818388675521795150e+01
3.581783572731098708e+00,3.736026674224263822e+00
2.995550406843852898e+01,1.887804682959597002e+01
2.491656107990244706e+01,2.094596206331515731e+01
7.513138958788854183e+00,7.576546744168189740e+00
1.433478603638818782e+01,1.253529712315052613e+01
2.269990432494144272e+01,1.581581483239769170e+01
3.407012618106514346e+00,3.666515172899726061e+00
9.770897162894394583e+00,9.289990296563313876e+00
1.456708292699965490e+01,1.281679464634806820e+01
1.606304876176132268e+01,1.235437846916507176e+01
1.962756831472136554e+01,1.929574062972888981e+01
1.656678150403575600e+01,1.401946237108163729e+01
1.211339549067821864e+01,1.094249081235416909e+01
9.602441807923746353e+00,9.079211856013962745e+00
2.379654977673339644e+01,1.735004675140970321e+01
1.925775249898199348e+01,1.556138218854919764e+01
1.833698314288495013e+01,1.490581352873494758e+01
1.198220448047187148e+01,1.084928241742285238e+01
2.485944208988052040e+01,1.781942890255297840e+01
1.390704096655225186e+01,1.282451725341979376e+01
1.792561330956649046e+00,1.979106547251096693e+00
1.686259999761566775e+01,1.412489528356064739e+01
2.676751946107067681e+01,1.978000646666355422e+01
1.236920739985366779e+01,1.240633689888538882e+01
1.712399873970532127e+01,1.432567632223399734e+01
1.137788994507978879e+00,1.391583491603232803e+00
2.965536675969072533e+01,1.899829924173148044e+01
1.709264017522808388e+01,1.423613474769533127e+01
2.868110686093857353e+01,1.868758696814610332e+01
8.304255370121817137e+00,1.192339926607478695e+01
6.849901312800332320e+00,6.936701128586877374e+00
9.617428747414983548e+00,9.259551362905355631e+00
3.989516098946696232e+00,4.156611194690848166e+00
4.355960387832157110e+00,4.502468770688452082e+00
2.570652929224537253e-01,5.110676183523430449e-01
8.399070834344457559e-01,9.102149668279122530e-01
1.601421544263428132e+01,1.359671153613894568e+01
2.113290965320935300e+01,1.630425516998646529e+01
1.845584761325800116e+01,1.504516184589823524e+01
2.843963511849043613e+01,1.868112199851858790e+01
1.812550163297546391e+01,1.498319659776587898e+01
2.164323441883855992e+01,1.647134793495147420e+01
2.367479501873992476e+00,2.472754006200759136e+00
2.267028588348508933e+01,1.691740974712928391e+01
1.064889780336610059e+01,9.939848099091358691e+00
6.872547930468963173e+00,6.918239073686840435e+00
3.196948876978404908e+00,1.301280764077288765e+00
2.999828179539727557e+01,1.879814604023516722e+01
1.415148768729997464e+01,1.267528652255421129e+01
1.724209666821046483e+01,1.439603912846047429e+01
2.035693812100921107e+01,1.593923254731831385e+01
1.963270620958642354e+01,1.571837088646803871e+01
1.112762985286350137e+01,9.052981424034451052e+00
1.593695436113430652e+01,1.368883256873499654e+01
2.661524354708694773e+01,1.829149490877330564e+01
2.624446213482298518e+01,1.802338208591214652e+01
2.420748051809791690e+01,1.754017927270557919e+01
2.339215304411645491e+01,1.654747259107486101e+01
1.544380944457057225e+01,1.334858033942891176e+01
7.947181065930153387e-01,1.214626499071875365e+00
2.892809139725276424e+01,1.875426233305795520e+01
2.939975915286761676e+01,1.789904861776359724e+01
6.354149741778972960e+00,6.535633833532117798e+00
1.662257953839046465e+01,1.028377442446447887e+01
9.255463245894976154e+00,8.913385151603575807e+00
8.242734300451981966e+00,8.264951521167477111e+00
7.149542592373343552e+00,1.008701415091385556e+01
2.646964923053733543e+01,1.817848329155526699e+01
1.399970794621709924e+00,1.628927530833286008e+00
9.476347000376147633e+00,9.302916609910925061e+00
1.573329561439710034e+01,1.350911261913868522e+01
2.310247776066812264e+01,1.710200211967413964e+01
1.218600202179978353e+01,1.124969980614855380e+01
2.733787800225411857e+01,1.838681233078921906e+01
2.373582237859031352e+01,1.745592304161453256e+01
1.535115663463508007e+01,1.273524184048346619e+01
2.894631510710952149e+00,3.065094109343399431e+00
4.446034522428885083e+00,4.573532823396726954e+00
1.600214372133078600e+00,1.804836107864956629e+00
1.586966996946652486e+01,1.178153071396688567e+01
1.156427056786506480e+00,1.495600533111784092e+00
7.108329182474815156e+00,7.132767161093123143e+00
1.385525063257690270e+01,1.236888958404515293e+01
2.612453683124392256e+01,1.805571222285368904e+01
2.236185108518735376e+01,1.583109072247570914e+01
2.670723318983208028e+00,2.931243187713322929e+00
2.280701622120692207e+01,1.705620242881680682e+01
2.634728391514472534e+01,1.818063262549427606e+01
2.790735392446766383e+01,1.861405197830459457e+01
1.178436192313126263e+01,1.083501167792261022e+01
2.762377039484053221e+00,2.948915029463797577e+00
3.343692952507320015e+00,3.609931111089680122e+00
1.613330823148005777e+01,1.389337004772528239e+01
1.670496199165801343e+01,1.423154348565184968e+01
4.279109623741932822e+00,4.559197242874572176e+00
1.575845535290042854e+01,1.344924916670760062e+01
4.195937683229064241e+00,4.522076326247984390e+00
2.142787432681232929e+01,1.643998016210231583e+01
1.233259096111316566e+00,1.275060851014851782e+00
1.976316922739972171e+01,1.570869269622047604e+01
2.900703667048231438e+01,1.875601243905244075e+01
5.630206803316593955e+00,7.857460739750037781e+00
1.344385337115454959e+01,1.270294576550810461e+01
2.904022398433151686e+00,3.156357375548131561e+00
2.313337034231582834e+01,1.778129894131854272e+01
2.978821378818652477e+01,1.906668447192875959e+01
2.821703526718137311e+01,1.883868855426553068e+01
2.256712880247170361e+01,1.679028114907535496e+01
1.638010467358601829e+01,1.501713107725134577e+01
1.693694064829516321e+01,1.411397147464364821e+01
2.091710930905089327e+01,1.640869314327509088e+01
2.823108383144117539e+01,1.994483124270309915e+01
1.963907536890814143e+01,1.553914043949755275e+01
1.929994339255951274e+01,1.558333396716018981e+01
1.553935222791647064e+01,1.337751972295970759e+01
2.566281950288083280e+01,1.661553053804474445e+01
2.655831392102996702e+01,1.821866363032606273e+01
1.515840361496630528e+01,1.324754171953754067e+01
1.290694019937299331e+01,1.175791016274327205e+01
3.022036003981209973e-01,3.488192301640342663e-01
4.389935725934942745e+00,4.554404427649870080e+00
7.551965317833422731e+00,7.369830554505888642e+00
2.321136625762058614e+01,1.710134371717441581e+01
2.522186088699821305e+00,2.627646568941649274e+00
1.767703316739391539e+01,1.481125226459995758e+01
1.768762691388038633e+01,1.698656919437058122e+01
2.947454637707176417e+00,3.177006592966214349e+00
2.678554815411439449e+01,1.796654313452517826e+01
1.418793791875649646e+01,1.160576008672896542e+01
5.152178270727042708e+00,5.265883764115128152e+00
2.379020437408634692e+01,1.776420634539469035e+01
2.756348220062318788e+01,1.859068838759141684e+01
1.896233956536492116e+01,1.732319793955790743e+01
1.766912753710188611e+01,1.476721010995270156e+01
2.667273389594227240e+01,1.830392929375952349e+01
2.294001679926212489e+01,1.711714139905711818e+01
1.932722787472084747e+01,1.550505817314322954e+01
2.955979761760707802e+01,1.893472549152075146e+01
1.652881160941808147e+01,1.401549549370646197e+01
2.791729877717559916e+01,1.852261322006306798e+01
2.086745460323486512e+01,1.610747205753897049e+01
6.734902937154526370e+00,6.746838864700340999e+00
1.924493125243759906e+01,1.555666195748454683e+01
1.726965893157014165e+01,1.488861731941102384e+01
1.122664272366001370e+01,1.036339082463526928e+01
1.944214794242338229e-01,2.272334025612781638e-01
2.800604133840419152e+01,1.876237367887685537e+01
1.303341529156093692e+01,1.185106946456526522e+01
1.131132572611809373e+01,1.043169918867547707e+01
3.567313417284735166e+00,3.702172412441653737e+00
5.014498390758737045e-02,2.807181575760656078e-02
1.140562476686269378e+01,1.066949400163898964e+01
5.850919637059676326e+00,6.012851817141119604e+00
1.976563537532866377e+01,1.836613911190389459e+01
1.275235014361175878e+01,1.168701017345894755e+01
2.919407810497737543e+01,1.725371696685233402e+01
1.768733255487626010e+01,1.535068025248884638e+01
8.215925716366756504e-01,6.440148364468141207e-01
1.383095744236174163e+01,1.229135262942490670e+01
1.203431651338316577e+01,1.105320627923375021e+01
1.040879014965800931e+00,1.119365255505507584e+00
2.216294696860492408e+01,1.674672735823093817e+01
8.613515877234434459e-01,-3.253014341600049875e+00
6.402585063086885242e-02,2.223255277587595780e-01
2.313215993971797602e+01,1.722525254608171963e+01
2.664040156174007379e+01,2.035517165152242569e+01
1.308150969683395104e+01,1.225070006159077529e+01
9.475014375009511269e+00,8.952610022299298365e+00
1.045201705829682659e+01,9.833044754614290284e+00
2.775091782540877361e+01,1.860149404497017045e+01
1.566864623682645785e+01,1.341369369453038907e+01
8.618290461773090883e+00,8.372284422652374047e+00
6.380991482532808234e+00,6.489157433097577865e+00
2.821760030690191812e+01,1.848216577057505106e+01
6.591756925732978445e+00,6.668986763796424633e+00
1.500204101365773646e+01,1.401289048430433937e+01
6.482451210685397314e+00,6.532933677396341565e+00
1.824253921677176926e-01,3.147132896809502478e-01
2.014531231085635099e+01,1.569545429094819688e+01
2.835595176703612275e+00,3.128063138897536621e+00
7.122138791455246754e+00,7.270804308535359084e+00
1.296692009901032705e+01,1.180309381500476285e+01
1.733841578899853175e+01,1.454910757922292852e+01
2.281075661109021979e+01,1.560074343405376496e+01
7.660631085267153750e+00,7.653890225173809903e+00
2.863666934107013162e+01,1.726177680949129467e+01
3.625862717941369162e+00,8.886742872902598123e+00
1.586679908958349472e+01,1.348494061923447340e+01
1.911964992484208992e+01,1.394179809888205313e+01
2.730856803282885537e+01,1.833359252532076411e+01
2.846960795935708077e+01,1.892689697295374529e+01
1.104078065627275507e+01,9.522694160534252106e+00
2.024567311508677747e+01,1.679156768075467099e+01
1.788455427750702853e+01,1.242331408094543121e+01
2.492280961096287584e+01,1.780912311790895686e+01
1.679204610822859767e+00,1.935701535949726271e+00
1.159615397265653947e+01,1.090656102536683747e+01
2.670523448665776201e+01,1.821481448710109419e+01
2.916669689476888649e+00,3.050754035564863464e+00
1.172015139181917931e+01,1.071443552790066001e+01
2.448471111500285247e+01,1.772179997254323425e+01
1.055958937725772806e+01,9.866550754716527649e+00
2.749719740155299164e+01,1.846322310557099300e+01
2.586963387745773701e+01,1.797180319185085295e+01
1.751794909993939697e+01,1.684822247364077441e+01
1.219450194737629189e+01,1.126365527544065870e+01
1.890412983037760242e+01,1.410163068272598075e+01
8.968419857954305741e+00,8.479672790056131504e+00
4.767242079645543917e+00,5.600563822795887603e+00
1.662224207024990008e+01,1.406311668887555300e+01
1.885641812197407230e+00,1.988456115811070735e+00
2.543287778807108879e+01,1.802229881547386725e+01
2.140153769786638094e+01,1.652799972177571419e+01
1.636092159546856095e+01,1.407487246247404578e+01
5.725857946400958909e+00,8.483672516915003570e+00
2.255469717179910560e+01,1.683549885043981575e+01
1.049433762538741766e+00,1.309807174505203786e+00
1.066566695117414376e+01,1.002540417724456212e+01
2.810817902978685723e+01,1.704677123103753189e+01
2.357732889717388503e+01,1.376932377669690410e+01
1.149943175679219465e+01,1.063252095898194050e+01
2.762057795655949999e+00,2.826603955187873218e+00
7.353518604434166051e+00,7.163608246601278928e+00
2.251943098689234546e+01,1.700145450598270713e+01
1.697261826702045795e+01,1.445518085086823312e+01
7.465556472764988349e+00,7.320704260608713376e+00
1.511502522831806239e+01,1.305527852490538621e+01
1.710329545446129984e+01,1.432203420474401057e+01
7.639948305980579946e+00,7.657945485440012412e+00
7.609610635826332015e+00,7.565873217962236552e+00
2.839619599702326980e+01,1.699778312396834679e+01
3.304665692825659029e+00,3.628934826905836797e+00
2.750853161917612866e+01,1.836318576003712266e+01
2.750983530018985945e+01,1.843198340530716806e+01
1.490192563816694715e+01,1.315794238663631610e+01
2.269850879357657902e+01,1.706370857958638965e+01
1.804204255320415839e+01,1.489432082490350773e+01
2.530623487789785031e+01,1.998681656735003997e+01
2.454929774367226969e+01,1.752246059871109907e+01
6.609994534652706477e+00,6.741334217751962399e+00
2.951603209544508033e+01,1.875938782681037509e+01
